schema|object_name|grantee|privilege_type|is_grantable
pg_catalog|int42gt|PUBLIC|EXECUTE|NO
pg_catalog|int42le|PUBLIC|EXECUTE|NO
pg_catalog|int42lt|PUBLIC|EXECUTE|NO
pg_catalog|int42mi|PUBLIC|EXECUTE|NO
pg_catalog|int42mul|PUBLIC|EXECUTE|NO
pg_catalog|int42ne|PUBLIC|EXECUTE|NO
pg_catalog|int42pl|PUBLIC|EXECUTE|NO
pg_catalog|int48div|PUBLIC|EXECUTE|NO
pg_catalog|int48eq|PUBLIC|EXECUTE|NO
pg_catalog|int48ge|PUBLIC|EXECUTE|NO
pg_catalog|int48gt|PUBLIC|EXECUTE|NO
pg_catalog|int48le|PUBLIC|EXECUTE|NO
pg_catalog|int48lt|PUBLIC|EXECUTE|NO
pg_catalog|int48mi|PUBLIC|EXECUTE|NO
pg_catalog|int48mul|PUBLIC|EXECUTE|NO
pg_catalog|int48ne|PUBLIC|EXECUTE|NO
pg_catalog|int48pl|PUBLIC|EXECUTE|NO
pg_catalog|int4_accum|PUBLIC|EXECUTE|NO
pg_catalog|int4_accum_inv|PUBLIC|EXECUTE|NO
pg_catalog|int4_avg_accum|PUBLIC|EXECUTE|NO
pg_catalog|int4_avg_accum_inv|PUBLIC|EXECUTE|NO
pg_catalog|int4_avg_combine|PUBLIC|EXECUTE|NO
pg_catalog|int4_mul_cash|PUBLIC|EXECUTE|NO
pg_catalog|int4_sum|PUBLIC|EXECUTE|NO
pg_catalog|int4abs|PUBLIC|EXECUTE|NO
pg_catalog|int4and|PUBLIC|EXECUTE|NO
pg_catalog|int4div|PUBLIC|EXECUTE|NO
pg_catalog|int4eq|PUBLIC|EXECUTE|NO
pg_catalog|int4ge|PUBLIC|EXECUTE|NO
pg_catalog|int4gt|PUBLIC|EXECUTE|NO
pg_catalog|int4in|PUBLIC|EXECUTE|NO
pg_catalog|int4inc|PUBLIC|EXECUTE|NO
pg_catalog|int4larger|PUBLIC|EXECUTE|NO
pg_catalog|int4le|PUBLIC|EXECUTE|NO
pg_catalog|int4lt|PUBLIC|EXECUTE|NO
pg_catalog|int4mi|PUBLIC|EXECUTE|NO
pg_catalog|int4mod|PUBLIC|EXECUTE|NO
pg_catalog|int4mul|PUBLIC|EXECUTE|NO
pg_catalog|int4multirange|PUBLIC|EXECUTE|NO
pg_catalog|int4multirange|PUBLIC|EXECUTE|NO
pg_catalog|int4multirange|PUBLIC|EXECUTE|NO
pg_catalog|int4ne|PUBLIC|EXECUTE|NO
pg_catalog|int4not|PUBLIC|EXECUTE|NO
pg_catalog|int4or|PUBLIC|EXECUTE|NO
pg_catalog|int4out|PUBLIC|EXECUTE|NO
pg_catalog|int4pl|PUBLIC|EXECUTE|NO
pg_catalog|int4range|PUBLIC|EXECUTE|NO
pg_catalog|int4range|PUBLIC|EXECUTE|NO
pg_catalog|int4range_canonical|PUBLIC|EXECUTE|NO
pg_catalog|int4range_subdiff|PUBLIC|EXECUTE|NO
pg_catalog|int4recv|PUBLIC|EXECUTE|NO
pg_catalog|int4send|PUBLIC|EXECUTE|NO
pg_catalog|int4shl|PUBLIC|EXECUTE|NO
pg_catalog|int4shr|PUBLIC|EXECUTE|NO
pg_catalog|int4smaller|PUBLIC|EXECUTE|NO
pg_catalog|int4um|PUBLIC|EXECUTE|NO
pg_catalog|int4up|PUBLIC|EXECUTE|NO
pg_catalog|int4xor|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int8|PUBLIC|EXECUTE|NO
pg_catalog|int82div|PUBLIC|EXECUTE|NO
pg_catalog|int82eq|PUBLIC|EXECUTE|NO
pg_catalog|int82ge|PUBLIC|EXECUTE|NO
pg_catalog|int82gt|PUBLIC|EXECUTE|NO
pg_catalog|int82le|PUBLIC|EXECUTE|NO
pg_catalog|int82lt|PUBLIC|EXECUTE|NO
pg_catalog|int82mi|PUBLIC|EXECUTE|NO
pg_catalog|int82mul|PUBLIC|EXECUTE|NO
pg_catalog|int82ne|PUBLIC|EXECUTE|NO
pg_catalog|int82pl|PUBLIC|EXECUTE|NO
pg_catalog|int84div|PUBLIC|EXECUTE|NO
pg_catalog|int84eq|PUBLIC|EXECUTE|NO
pg_catalog|int84ge|PUBLIC|EXECUTE|NO
pg_catalog|int84gt|PUBLIC|EXECUTE|NO
pg_catalog|int84le|PUBLIC|EXECUTE|NO
pg_catalog|int84lt|PUBLIC|EXECUTE|NO
pg_catalog|int84mi|PUBLIC|EXECUTE|NO
pg_catalog|int84mul|PUBLIC|EXECUTE|NO
pg_catalog|int84ne|PUBLIC|EXECUTE|NO
pg_catalog|int84pl|PUBLIC|EXECUTE|NO
pg_catalog|int8_accum|PUBLIC|EXECUTE|NO
pg_catalog|int8_accum_inv|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg_accum|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg_accum_inv|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg_combine|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg_deserialize|PUBLIC|EXECUTE|NO
pg_catalog|int8_avg_serialize|PUBLIC|EXECUTE|NO
pg_catalog|int8_mul_cash|PUBLIC|EXECUTE|NO
pg_catalog|int8_sum|PUBLIC|EXECUTE|NO
pg_catalog|int8abs|PUBLIC|EXECUTE|NO
pg_catalog|int8and|PUBLIC|EXECUTE|NO
pg_catalog|int8dec|PUBLIC|EXECUTE|NO
pg_catalog|int8dec_any|PUBLIC|EXECUTE|NO
pg_catalog|int8div|PUBLIC|EXECUTE|NO
pg_catalog|int8eq|PUBLIC|EXECUTE|NO
pg_catalog|int8ge|PUBLIC|EXECUTE|NO
pg_catalog|int8gt|PUBLIC|EXECUTE|NO
pg_catalog|int8in|PUBLIC|EXECUTE|NO
pg_catalog|int8inc|PUBLIC|EXECUTE|NO
pg_catalog|int8inc_any|PUBLIC|EXECUTE|NO
pg_catalog|int8inc_float8_float8|PUBLIC|EXECUTE|NO
pg_catalog|int8inc_support|PUBLIC|EXECUTE|NO
pg_catalog|int8larger|PUBLIC|EXECUTE|NO
pg_catalog|int8le|PUBLIC|EXECUTE|NO
pg_catalog|int8lt|PUBLIC|EXECUTE|NO
pg_catalog|int8mi|PUBLIC|EXECUTE|NO
pg_catalog|int8mod|PUBLIC|EXECUTE|NO
pg_catalog|int8mul|PUBLIC|EXECUTE|NO
pg_catalog|int8multirange|PUBLIC|EXECUTE|NO
pg_catalog|int8multirange|PUBLIC|EXECUTE|NO
pg_catalog|int8multirange|PUBLIC|EXECUTE|NO
pg_catalog|int8ne|PUBLIC|EXECUTE|NO
pg_catalog|int8not|PUBLIC|EXECUTE|NO
pg_catalog|int8or|PUBLIC|EXECUTE|NO
pg_catalog|int8out|PUBLIC|EXECUTE|NO
pg_catalog|int8pl|PUBLIC|EXECUTE|NO
pg_catalog|int8pl_inet|PUBLIC|EXECUTE|NO
pg_catalog|int8range|PUBLIC|EXECUTE|NO
pg_catalog|int8range|PUBLIC|EXECUTE|NO
pg_catalog|int8range_canonical|PUBLIC|EXECUTE|NO
pg_catalog|int8range_subdiff|PUBLIC|EXECUTE|NO
pg_catalog|int8recv|PUBLIC|EXECUTE|NO
pg_catalog|int8send|PUBLIC|EXECUTE|NO
pg_catalog|int8shl|PUBLIC|EXECUTE|NO
pg_catalog|int8shr|PUBLIC|EXECUTE|NO
pg_catalog|int8smaller|PUBLIC|EXECUTE|NO
pg_catalog|int8um|PUBLIC|EXECUTE|NO
pg_catalog|int8up|PUBLIC|EXECUTE|NO
pg_catalog|int8xor|PUBLIC|EXECUTE|NO
pg_catalog|integer_pl_date|PUBLIC|EXECUTE|NO
pg_catalog|inter_lb|PUBLIC|EXECUTE|NO
pg_catalog|inter_sb|PUBLIC|EXECUTE|NO
pg_catalog|inter_sl|PUBLIC|EXECUTE|NO
pg_catalog|internal_in|PUBLIC|EXECUTE|NO
pg_catalog|internal_out|PUBLIC|EXECUTE|NO
pg_catalog|interval|PUBLIC|EXECUTE|NO
pg_catalog|interval|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg_accum|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg_accum_inv|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg_combine|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg_deserialize|PUBLIC|EXECUTE|NO
pg_catalog|interval_avg_serialize|PUBLIC|EXECUTE|NO
pg_catalog|interval_cmp|PUBLIC|EXECUTE|NO
pg_catalog|interval_div|PUBLIC|EXECUTE|NO
pg_catalog|interval_eq|PUBLIC|EXECUTE|NO
pg_catalog|interval_ge|PUBLIC|EXECUTE|NO
pg_catalog|interval_gt|PUBLIC|EXECUTE|NO
pg_catalog|interval_hash|PUBLIC|EXECUTE|NO
pg_catalog|interval_hash_extended|PUBLIC|EXECUTE|NO
pg_catalog|interval_in|PUBLIC|EXECUTE|NO
pg_catalog|interval_larger|PUBLIC|EXECUTE|NO
pg_catalog|interval_le|PUBLIC|EXECUTE|NO
pg_catalog|interval_lt|PUBLIC|EXECUTE|NO
pg_catalog|interval_mi|PUBLIC|EXECUTE|NO
pg_catalog|interval_mul|PUBLIC|EXECUTE|NO
pg_catalog|interval_ne|PUBLIC|EXECUTE|NO
pg_catalog|interval_out|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl_date|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl_time|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl_timestamptz|PUBLIC|EXECUTE|NO
pg_catalog|interval_pl_timetz|PUBLIC|EXECUTE|NO
pg_catalog|interval_recv|PUBLIC|EXECUTE|NO
pg_catalog|interval_send|PUBLIC|EXECUTE|NO
pg_catalog|interval_smaller|PUBLIC|EXECUTE|NO
pg_catalog|interval_sum|PUBLIC|EXECUTE|NO
pg_catalog|interval_support|PUBLIC|EXECUTE|NO
pg_catalog|interval_um|PUBLIC|EXECUTE|NO
pg_catalog|intervaltypmodin|PUBLIC|EXECUTE|NO
pg_catalog|intervaltypmodout|PUBLIC|EXECUTE|NO
pg_catalog|is_normalized|PUBLIC|EXECUTE|NO
pg_catalog|isclosed|PUBLIC|EXECUTE|NO
pg_catalog|isempty|PUBLIC|EXECUTE|NO
pg_catalog|isempty|PUBLIC|EXECUTE|NO
pg_catalog|isfinite|PUBLIC|EXECUTE|NO
pg_catalog|isfinite|PUBLIC|EXECUTE|NO
pg_catalog|isfinite|PUBLIC|EXECUTE|NO
pg_catalog|isfinite|PUBLIC|EXECUTE|NO
pg_catalog|ishorizontal|PUBLIC|EXECUTE|NO
pg_catalog|ishorizontal|PUBLIC|EXECUTE|NO
pg_catalog|ishorizontal|PUBLIC|EXECUTE|NO
pg_catalog|iso8859_1_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|iso8859_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|iso_to_koi8r|PUBLIC|EXECUTE|NO
pg_catalog|iso_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|iso_to_win1251|PUBLIC|EXECUTE|NO
pg_catalog|iso_to_win866|PUBLIC|EXECUTE|NO
pg_catalog|isopen|PUBLIC|EXECUTE|NO
pg_catalog|isparallel|PUBLIC|EXECUTE|NO
pg_catalog|isparallel|PUBLIC|EXECUTE|NO
pg_catalog|isperp|PUBLIC|EXECUTE|NO
pg_catalog|isperp|PUBLIC|EXECUTE|NO
pg_catalog|isvertical|PUBLIC|EXECUTE|NO
pg_catalog|isvertical|PUBLIC|EXECUTE|NO
pg_catalog|isvertical|PUBLIC|EXECUTE|NO
pg_catalog|johab_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|json_agg|PUBLIC|EXECUTE|NO
pg_catalog|json_agg_finalfn|PUBLIC|EXECUTE|NO
pg_catalog|json_agg_strict|PUBLIC|EXECUTE|NO
pg_catalog|json_agg_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_agg_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_array_element|PUBLIC|EXECUTE|NO
pg_catalog|json_array_element_text|PUBLIC|EXECUTE|NO
pg_catalog|json_array_elements|PUBLIC|EXECUTE|NO
pg_catalog|json_array_elements_text|PUBLIC|EXECUTE|NO
pg_catalog|json_array_length|PUBLIC|EXECUTE|NO
pg_catalog|json_build_array|PUBLIC|EXECUTE|NO
pg_catalog|json_build_array|PUBLIC|EXECUTE|NO
pg_catalog|json_build_object|PUBLIC|EXECUTE|NO
pg_catalog|json_build_object|PUBLIC|EXECUTE|NO
pg_catalog|json_each|PUBLIC|EXECUTE|NO
pg_catalog|json_each_text|PUBLIC|EXECUTE|NO
pg_catalog|json_extract_path|PUBLIC|EXECUTE|NO
pg_catalog|json_extract_path_text|PUBLIC|EXECUTE|NO
pg_catalog|json_in|PUBLIC|EXECUTE|NO
pg_catalog|json_object|PUBLIC|EXECUTE|NO
pg_catalog|json_object|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_finalfn|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_strict|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_unique|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_unique_strict|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_unique_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_object_agg_unique_transfn|PUBLIC|EXECUTE|NO
pg_catalog|json_object_field|PUBLIC|EXECUTE|NO
pg_catalog|json_object_field_text|PUBLIC|EXECUTE|NO
pg_catalog|json_object_keys|PUBLIC|EXECUTE|NO
pg_catalog|json_out|PUBLIC|EXECUTE|NO
pg_catalog|json_populate_record|PUBLIC|EXECUTE|NO
pg_catalog|json_populate_recordset|PUBLIC|EXECUTE|NO
pg_catalog|json_recv|PUBLIC|EXECUTE|NO
pg_catalog|json_send|PUBLIC|EXECUTE|NO
pg_catalog|json_strip_nulls|PUBLIC|EXECUTE|NO
pg_catalog|json_to_record|PUBLIC|EXECUTE|NO
pg_catalog|json_to_recordset|PUBLIC|EXECUTE|NO
pg_catalog|json_to_tsvector|PUBLIC|EXECUTE|NO
pg_catalog|json_to_tsvector|PUBLIC|EXECUTE|NO
pg_catalog|json_typeof|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_agg|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_agg_finalfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_agg_strict|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_agg_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_agg_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_array_element|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_array_element_text|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_array_elements|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_array_elements_text|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_array_length|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_build_array|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_build_array|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_build_object|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_build_object|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_cmp|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_concat|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_contained|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_contains|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_delete|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_delete|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_delete|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_delete_path|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_each|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_each_text|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_eq|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_exists|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_exists_all|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_exists_any|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_extract_path|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_extract_path_text|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_ge|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_gt|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_hash|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_hash_extended|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_in|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_insert|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_le|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_lt|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_ne|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_finalfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_strict|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_unique|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_unique_strict|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_unique_strict_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_agg_unique_transfn|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_field|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_field_text|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_object_keys|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_out|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_exists|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_exists_opr|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_exists_tz|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_match|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_match_opr|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_match_tz|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query_array|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query_array_tz|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query_first|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query_first_tz|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_path_query_tz|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_populate_record|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_populate_record_valid|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_populate_recordset|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_pretty|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_recv|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_send|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_set|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_set_lax|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_strip_nulls|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_subscript_handler|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_to_record|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_to_recordset|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_to_tsvector|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_to_tsvector|PUBLIC|EXECUTE|NO
pg_catalog|jsonb_typeof|PUBLIC|EXECUTE|NO
pg_catalog|jsonpath_in|PUBLIC|EXECUTE|NO
pg_catalog|jsonpath_out|PUBLIC|EXECUTE|NO
pg_catalog|jsonpath_recv|PUBLIC|EXECUTE|NO
pg_catalog|jsonpath_send|PUBLIC|EXECUTE|NO
pg_catalog|justify_days|PUBLIC|EXECUTE|NO
pg_catalog|justify_hours|PUBLIC|EXECUTE|NO
pg_catalog|justify_interval|PUBLIC|EXECUTE|NO
pg_catalog|koi8r_to_iso|PUBLIC|EXECUTE|NO
pg_catalog|koi8r_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|koi8r_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|koi8r_to_win1251|PUBLIC|EXECUTE|NO
pg_catalog|koi8r_to_win866|PUBLIC|EXECUTE|NO
pg_catalog|koi8u_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|lag|PUBLIC|EXECUTE|NO
pg_catalog|lag|PUBLIC|EXECUTE|NO
pg_catalog|lag|PUBLIC|EXECUTE|NO
pg_catalog|language_handler_in|PUBLIC|EXECUTE|NO
pg_catalog|language_handler_out|PUBLIC|EXECUTE|NO
pg_catalog|last_value|PUBLIC|EXECUTE|NO
pg_catalog|lastval|PUBLIC|EXECUTE|NO
pg_catalog|latin1_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|latin2_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|latin2_to_win1250|PUBLIC|EXECUTE|NO
pg_catalog|latin3_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|latin4_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|lcm|PUBLIC|EXECUTE|NO
pg_catalog|lcm|PUBLIC|EXECUTE|NO
pg_catalog|lcm|PUBLIC|EXECUTE|NO
pg_catalog|lead|PUBLIC|EXECUTE|NO
pg_catalog|lead|PUBLIC|EXECUTE|NO
pg_catalog|lead|PUBLIC|EXECUTE|NO
pg_catalog|left|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|length|PUBLIC|EXECUTE|NO
pg_catalog|like|PUBLIC|EXECUTE|NO
pg_catalog|like|PUBLIC|EXECUTE|NO
pg_catalog|like|PUBLIC|EXECUTE|NO
pg_catalog|like_escape|PUBLIC|EXECUTE|NO
pg_catalog|like_escape|PUBLIC|EXECUTE|NO
pg_catalog|likejoinsel|PUBLIC|EXECUTE|NO
pg_catalog|likesel|PUBLIC|EXECUTE|NO
pg_catalog|line|PUBLIC|EXECUTE|NO
pg_catalog|line_distance|PUBLIC|EXECUTE|NO
pg_catalog|line_eq|PUBLIC|EXECUTE|NO
pg_catalog|line_horizontal|PUBLIC|EXECUTE|NO
pg_catalog|line_in|PUBLIC|EXECUTE|NO
pg_catalog|line_interpt|PUBLIC|EXECUTE|NO
pg_catalog|line_intersect|PUBLIC|EXECUTE|NO
pg_catalog|line_out|PUBLIC|EXECUTE|NO
pg_catalog|line_parallel|PUBLIC|EXECUTE|NO
pg_catalog|line_perp|PUBLIC|EXECUTE|NO
pg_catalog|line_recv|PUBLIC|EXECUTE|NO
pg_catalog|line_send|PUBLIC|EXECUTE|NO
pg_catalog|line_vertical|PUBLIC|EXECUTE|NO
pg_catalog|ln|PUBLIC|EXECUTE|NO
pg_catalog|ln|PUBLIC|EXECUTE|NO
pg_catalog|lo_close|PUBLIC|EXECUTE|NO
pg_catalog|lo_creat|PUBLIC|EXECUTE|NO
pg_catalog|lo_create|PUBLIC|EXECUTE|NO
pg_catalog|lo_from_bytea|PUBLIC|EXECUTE|NO
pg_catalog|lo_get|PUBLIC|EXECUTE|NO
pg_catalog|lo_get|PUBLIC|EXECUTE|NO
pg_catalog|lo_lseek|PUBLIC|EXECUTE|NO
pg_catalog|lo_lseek64|PUBLIC|EXECUTE|NO
pg_catalog|lo_open|PUBLIC|EXECUTE|NO
pg_catalog|lo_put|PUBLIC|EXECUTE|NO
pg_catalog|lo_tell|PUBLIC|EXECUTE|NO
pg_catalog|lo_tell64|PUBLIC|EXECUTE|NO
pg_catalog|lo_truncate|PUBLIC|EXECUTE|NO
pg_catalog|lo_truncate64|PUBLIC|EXECUTE|NO
pg_catalog|lo_unlink|PUBLIC|EXECUTE|NO
pg_catalog|log|PUBLIC|EXECUTE|NO
pg_catalog|log|PUBLIC|EXECUTE|NO
pg_catalog|log|PUBLIC|EXECUTE|NO
pg_catalog|log10|PUBLIC|EXECUTE|NO
pg_catalog|log10|PUBLIC|EXECUTE|NO
pg_catalog|loread|PUBLIC|EXECUTE|NO
pg_catalog|lower|PUBLIC|EXECUTE|NO
pg_catalog|lower|PUBLIC|EXECUTE|NO
pg_catalog|lower|PUBLIC|EXECUTE|NO
pg_catalog|lower_inc|PUBLIC|EXECUTE|NO
pg_catalog|lower_inc|PUBLIC|EXECUTE|NO
pg_catalog|lower_inf|PUBLIC|EXECUTE|NO
pg_catalog|lower_inf|PUBLIC|EXECUTE|NO
pg_catalog|lowrite|PUBLIC|EXECUTE|NO
pg_catalog|lpad|PUBLIC|EXECUTE|NO
pg_catalog|lpad|PUBLIC|EXECUTE|NO
pg_catalog|lseg|PUBLIC|EXECUTE|NO
pg_catalog|lseg|PUBLIC|EXECUTE|NO
pg_catalog|lseg_center|PUBLIC|EXECUTE|NO
pg_catalog|lseg_distance|PUBLIC|EXECUTE|NO
pg_catalog|lseg_eq|PUBLIC|EXECUTE|NO
pg_catalog|lseg_ge|PUBLIC|EXECUTE|NO
pg_catalog|lseg_gt|PUBLIC|EXECUTE|NO
pg_catalog|lseg_horizontal|PUBLIC|EXECUTE|NO
pg_catalog|lseg_in|PUBLIC|EXECUTE|NO
pg_catalog|lseg_interpt|PUBLIC|EXECUTE|NO
pg_catalog|lseg_intersect|PUBLIC|EXECUTE|NO
pg_catalog|lseg_le|PUBLIC|EXECUTE|NO
pg_catalog|lseg_length|PUBLIC|EXECUTE|NO
pg_catalog|lseg_lt|PUBLIC|EXECUTE|NO
pg_catalog|lseg_ne|PUBLIC|EXECUTE|NO
pg_catalog|lseg_out|PUBLIC|EXECUTE|NO
pg_catalog|lseg_parallel|PUBLIC|EXECUTE|NO
pg_catalog|lseg_perp|PUBLIC|EXECUTE|NO
pg_catalog|lseg_recv|PUBLIC|EXECUTE|NO
pg_catalog|lseg_send|PUBLIC|EXECUTE|NO
pg_catalog|lseg_vertical|PUBLIC|EXECUTE|NO
pg_catalog|ltrim|PUBLIC|EXECUTE|NO
pg_catalog|ltrim|PUBLIC|EXECUTE|NO
pg_catalog|ltrim|PUBLIC|EXECUTE|NO
pg_catalog|macaddr|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8_and|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8_cmp|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8_eq|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8_ge|PUBLIC|EXECUTE|NO
pg_catalog|macaddr8_gt|PUBLIC|EXECUTE|NO
